Country Code,year,delta_tariff,delta_tariff_lag1,delta_Balance_paiements_lag1,delta_Emploi_lag1,delta_IPC_lag1,delta_PIB_lag1,delta_Taux_change_lag1,delta_Chômage_lag1
GRC,2003,0.06999999999999984,-0.9199999999999999,,62.599999999999454,0.03565052970896332,0.007011933849193852,-0.055565950573619904,-0.34166666666670054
GRC,2004,-0.2799999999999998,0.06999999999999984,-1.5285823185670582,,0.03469752578630292,0.21334181019035148,-0.175901916093541,-0.5916666666666295
GRC,2005,0.21999999999999975,-0.2799999999999998,0.9168345064388346,,0.02857626116602585,-0.07501834390022766,-0.08030112249246601,0.8666666666666298
GRC,2006,-0.16000000000000014,0.21999999999999975,-1.3949932170302164,,0.03483682029105051,-1.5138102456584608,-0.00024267915778097837,-0.5999999999999996
GRC,2007,-0.05999999999999961,-0.16000000000000014,-2.6504741125851634,84.02499999999964,0.03145938305284357,1.6945745649784423,-0.007922194316820064,-0.9749999999999712
GRC,2008,-0.5200000000000002,-0.05999999999999961,-3.265237049791704,36.45000000000073,0.028538874718305962,-0.6083320828815291,-0.06621179361352492,-0.6166666666666689
GRC,2009,0.13000000000000012,-0.5200000000000002,0.0574776118680127,,0.04068883071519647,-4.111149051993111,-0.046503087324034076,-0.6499999999999906
GRC,2010,0.2799999999999998,0.13000000000000012,2.4968091729645856,,0.01202811087801603,,0.035818083666871,1.9833333333333298
GRC,2011,-0.5399999999999998,0.2799999999999998,2.7658948277240345,-166.27499999999964,0.046052912608077534,,0.03524309476755105,3.2083333333333
GRC,2012,-0.13000000000000012,-0.5399999999999998,0.6496870814822948,-335.35000000000036,0.03275630778227523,,-0.03588476378693706,5.1333333333334
GRC,2013,0.030000000000000027,-0.13000000000000012,5.225754054861925,-359.3499999999999,0.014903585554826293,,0.05884745592571605,6.716666666666601
GRC,2014,0.5399999999999998,0.030000000000000027,2.1452948380536965,-181.82499999999982,-0.009255418476419308,,-0.024708552089215075,3.0166666666666977
GRC,2015,-0.009999999999999787,0.5399999999999998,0.4545917737765597,23.09999999999991,-0.013209283819596074,,0.0003974823389170101,-1.1750000000000007
GRC,2016,0.06999999999999984,-0.009999999999999787,-0.10939930028907319,74.42500000000018,-0.017511458224120702,,0.14775650326243805,-1.6666666666666998
GRC,2017,-0.1299999999999999,0.06999999999999984,-0.9247580878062924,62.875,-0.008290850210610046,,0.0028298830070899728,-1.1083333333332988
GRC,2018,-0.1299999999999999,-0.1299999999999999,-0.2729723516766134,79.125,0.011150195157885179,,-0.017174353025598,-2.0333333333332995
GRC,2019,0.010000000000000009,-0.1299999999999999,-0.8721051989435389,75.27499999999964,0.006236716270935361,0.33758583620161675,-0.039782688743019934,-2.1000000000000014
GRC,2020,-0.3600000000000001,0.010000000000000009,1.6175938038390352,83.07500000000027,0.0025267326144913227,0.09796653663474852,0.04602388604209795,-1.8583333333333982
GRC,2021,-0.09000000000000008,-0.3600000000000001,-3.3582109543437935,,-0.012558242747284787,,-0.015806800748164984,-0.26666666666660177
GRC,2022,-0.05999999999999983,-0.09000000000000008,-1.6849839134982947,,0.012163974448571757,,-0.03198817770876505,-2.8249999999999993
ITA,1995,,,,,,,,
ITA,1996,,,,,,,,
ITA,1997,,,0.9129162812975458,99.46399999999994,0.039287831625545167,,-0.04441044723445908,-0.016666666666599994
ITA,1998,,,-0.3671783567872624,,0.020225141165711058,0.5289140859182953,0.08248704553944808,0.05000000000000071
ITA,1999,,,-0.9285992445160418,,0.019362216012683398,-0.06505449329476898,,0.08333333333330017
ITA,2000,,,-1.2554394748898152,258.25,0.01649773918391073,-0.07263352748469776,,-0.4333333333333016
ITA,2001,0.96,,-1.0555897562416037,390.625,0.025060218565245762,0.8387933897134041,0.14653317201884097,-0.8166666666666984
ITA,2002,-0.9199999999999999,0.96,0.4165418502986614,433.8250000000007,0.02747085199587218,-0.6600141952222598,0.031535018206160004,-1.0416666666666714
ITA,2003,0.06999999999999984,-0.9199999999999999,-0.6067218877892696,313.97499999999854,0.024354215868712892,-2.0059115245765415,-0.05556595551550991,-0.5333333333333297
ITA,2004,-0.2799999999999998,0.06999999999999984,-0.2828246594010208,,0.026374698773357075,-1.3991136200832346,-0.175901916093541,
ITA,2005,0.21999999999999975,-0.2799999999999998,0.2971815887629447,,0.021827403044521354,3.096656392691466,-0.08030112249246601,
ITA,2006,-0.16000000000000014,0.21999999999999975,-0.41013552327862096,,0.019658441584733843,-0.6592963205295896,-0.00024267915778097837,-0.26666666666667105
ITA,2007,-0.05999999999999961,-0.16000000000000014,-0.6026721818438288,350.5249999999978,0.02069285393883291,0.8588215449927413,-0.007922194316820064,-0.9166666666666599
ITA,2008,-0.5200000000000002,-0.05999999999999961,0.09501399565164159,136.52500000000146,0.018131997851524417,-0.20747828441754024,-0.06621179361352492,-0.7166666666666694
ITA,2009,0.13000000000000012,-0.5200000000000002,-1.371937835178631,196.22499999999854,0.032930145015176215,,-0.046503087324034076,0.625
ITA,2010,0.2799999999999998,0.13000000000000012,0.8922562444071589,-391.84999999999854,0.0077178226364047475,,0.035818083666871,1.0999999999999996
ITA,2011,-0.5399999999999998,0.2799999999999998,-1.3589493879436139,-172.20000000000073,0.01513997077648721,,0.03524309476755105,0.6666666666666696
ITA,2012,-0.13000000000000012,-0.5399999999999998,0.49233901528672774,71.52500000000146,0.027426756638380567,-0.7878620543827111,-0.03588476378693706,-0.03333333333334032
ITA,2013,0.030000000000000027,-0.13000000000000012,2.5419108500292285,-32.32500000000073,0.029960299595874318,,0.05884745592571605,2.3749999999999716
ITA,2014,0.5399999999999998,0.030000000000000027,1.2232786769782271,-374.9249999999993,0.012126102037345987,,-0.024708552089215075,1.4833333333333982
ITA,2015,-0.009999999999999787,0.5399999999999998,0.7201896295415731,88.04999999999927,0.0024076746514936076,,0.0003974823389170101,0.4583333333333002
ITA,2016,0.06999999999999984,-0.009999999999999787,-0.47249739826461523,185.75,0.00038779230330554526,,0.14775650326243805,-0.8249999999999993
ITA,2017,-0.1299999999999999,0.06999999999999984,1.1849191679890736,293.22499999999854,-0.0009406562982992028,0.333494997248703,0.0028298830070899728,-0.25
ITA,2018,-0.1299999999999999,-0.1299999999999999,-0.02055254278579799,264.5,0.01219072193998727,0.2602869117816948,-0.017174353025598,-0.4916666666666991
ITA,2019,0.010000000000000009,-0.1299999999999999,0.06345216248175012,192.04999999999927,0.011310668896485687,-0.6627941366560228,-0.039782688743019934,-0.6583333333333012
ITA,2020,-0.3600000000000001,0.010000000000000009,0.6698712405987366,145.57500000000073,0.0060938640743222194,-0.6555321213238147,0.04602388604209795,-0.6666666666666696
ITA,2021,-0.09000000000000008,-0.3600000000000001,0.6313539421340506,,-0.001378024779331355,,-0.015806800748164984,-0.6333333333333293
ITA,2022,-0.05999999999999983,-0.09000000000000008,-1.6957641956422171,,0.01856444201817542,,-0.03198817770876505,0.2583333333333293
JPN,1995,,,,,,,,
JPN,1996,0.3700000000000001,,,,,,,
JPN,1997,-1.2599999999999998,0.3700000000000001,,293.33333333340124,0.0013892508963584405,0.17492081638943657,14.751651874794092,0.20000000000000018
JPN,1998,-0.16000000000000014,-1.2599999999999998,0.7109951873599918,708.3333333332994,0.016863515858331013,-1.1612258448975716,12.179532032024,0.04999999999999982
JPN,1999,0.25,-0.16000000000000014,0.6917098503012702,-425.8333333332994,0.006463157118663965,,9.897921655464998,0.7083333333333299
JPN,2000,0.07000000000000028,0.25,-0.33775007639336296,-518.3333333334012,-0.0034815133030363654,,-17.006482610375002,0.5750000000000002
JPN,2001,1.2599999999999998,0.07000000000000028,0.15641654831581997,-160.0,-0.00691394500170972,,-6.053290240724991,0.03333333333334032
JPN,2002,-0.23000000000000043,1.2599999999999998,-0.6368128747202673,-342.5,-0.006962080637419987,-1.9686247369461207,13.649092738845994,0.3166666666666593
JPN,2003,-0.28999999999999915,-0.23000000000000043,0.6041075573453272,-817.5,-0.009010631056876939,-2.21927505999477,3.7711344001470053,0.34166666666667034
JPN,2004,-1.2300000000000004,-0.28999999999999915,0.47512573131100533,-141.66666666659876,-0.0026143805740712622,3.5996045121283577,-9.318610138653,-0.1166666666666698
JPN,2005,-0.41999999999999993,-1.2300000000000004,0.6546772215960308,124.16666666659876,-8.72638422810823e-05,0.35349123906986435,-7.789427653868003,-0.5416666666666599
JPN,2006,-0.7600000000000002,-0.41999999999999993,-0.20537902686440335,275.83333333340124,-0.002883987142041633,-0.19215432047350778,1.9864121494450018,-0.2916666666666705
JPN,2007,-0.07999999999999963,-0.7600000000000002,0.31608149701145605,325.8333333332994,0.002534855603188113,-0.273452231623912,6.221065397765997,-0.28333333333332966
JPN,2008,-0.25,-0.07999999999999963,0.8136324409893172,387.5,0.0004363953811346022,0.07821026923115709,1.4007300803060048,-0.30000000000000027
JPN,2009,0.41999999999999993,-0.25,-1.8678144089246533,-183.33333333329938,0.013692908283748473,,-14.36696668548801,0.1499999999999999
JPN,2010,-0.71,0.41999999999999993,-0.025421943465039565,-946.6666666667006,-0.013431162437469446,,-9.81660259818699,1.0750000000000002
JPN,2011,0.16999999999999993,-0.71,1.0787851048190387,-163.33333333329938,-0.007442790804416788,,-5.810898076259505,-0.01666666666667016
JPN,2012,-0.10000000000000009,0.16999999999999993,-1.7764347659505146,,-0.0027282745196028912,-5.148143460732007,-8.053896158792895,-0.46666666666666945
JPN,2013,-1.09,-0.10000000000000009,-1.0529570355535347,,-0.0004407422170151776,4.055942241464982,0.10682276962170079,-0.23333333333333073
JPN,2014,1.11,-1.09,-0.1192076047512749,469.16666666659876,0.003344779106348561,0.37742139982148204,17.78449589058289,-0.3249999999999993
JPN,2015,0.009999999999999787,1.11,-0.10119594577671831,445.83333333340124,0.02721846105529302,-1.9124596964541343,8.249431645648812,-0.43333333333333046
JPN,2016,0.25,0.009999999999999787,2.2949092933414414,306.66666666659876,0.007921339490954082,1.6618654256865708,15.154797422987997,-0.2166666666666699
JPN,2017,-0.040000000000000036,0.25,0.7668409173170105,683.3333333334012,-0.0012733988732058776,-0.7276678163379582,-12.19959231288,-0.2583333333333302
JPN,2018,-0.05999999999999961,-0.040000000000000036,0.32491358436562257,722.5,0.004830313192371705,0.7985680759009621,3.3803487593319943,-0.3083333333333398
JPN,2019,1.0799999999999996,-0.05999999999999961,-0.6620249681113966,1395.8333333332994,0.009842350746517958,-0.9569744312456944,-1.7452502431140005,-0.36666666666666003
JPN,2020,-1.3099999999999996,1.0799999999999996,-0.12755667447506047,675.8333333334012,0.00467680825720862,,-1.3919426406930029,-0.0916666666666699
JPN,2021,-0.3800000000000001,-1.3099999999999996,-0.4817285883736342,-393.33333333340124,-0.000249989585070054,,-2.2834602625639917,0.4249999999999998
JPN,2022,-0.20000000000000018,-0.3800000000000001,0.9593192437203171,21.666666666598758,,,3.002874819624992,0.04166666666667007
KOR,1995,,,,,,,,
KOR,1996,8.18,,,,,,,
KOR,1997,-1.5700000000000003,8.18,-2.1304773812484985,438.66666666659876,0.04807127290451785,-0.19757488884117702,33.022169098388986,-0.008333333333339965
KOR,1998,0.16000000000000014,-1.5700000000000003,2.117312572874412,360.83333333340124,0.04343233034651295,-0.24052548549903552,146.087266881167,0.5583333333333398
KOR,1999,-7.709999999999999,0.16000000000000014,12.003761818298278,-1276.5,0.07244697993408611,,449.96955624815894,4.33333333333333
KOR,2000,3.6500000000000004,-7.709999999999999,-5.988306742997332,,0.008096705579017538,,-213.77117808519984,
KOR,2001,0.8599999999999994,3.6500000000000004,-2.566947288211875,,0.02234024600093054,-0.23308671536283,-56.06601449275013,
KOR,2002,-0.4299999999999997,0.8599999999999994,-1.2988077593698728,440.6749999999993,0.039860661025434396,-0.6663377901412306,159.7698052993701,-0.4249999999999998
KOR,2003,-0.28000000000000114,-0.4299999999999997,0.25204591554391165,617.8250000000007,0.027247999469512507,0.49385044693147995,-39.36446833623995,-0.7416666666666698
KOR,2004,-0.4499999999999993,-0.28000000000000114,0.8564315443732557,-9.88333333330229,0.034545131508206595,-0.9237022152448484,-60.08638738191007,0.2916666666666696
KOR,2005,-1.2999999999999998,-0.4499999999999993,2.0698110977844975,460.2666666667028,0.035277014185251865,0.5222909163603822,-45.76221280351001,0.10833333333333028
KOR,2006,-0.5200000000000005,-1.2999999999999998,-2.3056602683560783,149.17499999999927,0.027165568190137712,-0.17344123812467083,-120.97082258139994,0.0916666666666699
KOR,2007,-0.2999999999999998,-0.5200000000000005,-1.0920234475239141,357.0249999999978,0.02217569449251222,0.18521070943393125,-69.47766163968708,-0.2749999999999999
KOR,2008,1.13,-0.2999999999999998,0.6867599398333358,373.0416666666024,0.02502986129006768,0.1077906460049074,-25.297688060731957,-0.2166666666666699
KOR,2009,-0.45999999999999996,1.13,-0.4592468815116869,213.7083333333976,0.045679584235893245,-0.6649875533546303,171.41148401718908,-0.08333333333333037
KOR,2010,-0.6099999999999994,-0.45999999999999996,3.1167155964488793,-87.2083333333976,0.027191892104265314,-1.298690586018203,174.08495992533994,0.4583333333333304
KOR,2011,0.1299999999999999,-0.6099999999999994,-1.15577626465925,345.2000000000007,0.028969177248410638,2.1418970721846695,-119.51553649852008,0.07499999999999973
KOR,2012,0.2699999999999996,0.1299999999999999,-1.1025927241668088,493.6333333333969,0.03947034549600481,-0.6381911524839388,-48.128896456810025,-0.2999999999999998
KOR,2013,0.2599999999999998,0.2699999999999996,2.3507346231308643,428.3500000000022,0.02163497736337483,-0.3699197272564938,18.63247753937003,-0.18333333333333002
KOR,2014,-1.75,0.2599999999999998,1.7778340852016115,344.5666666666002,0.012929527700024757,0.25613678637060455,-31.00923840893006,-0.125
KOR,2015,-0.3799999999999999,-1.75,-0.05567097432053725,597.8499999999985,0.012667176132132418,-0.02358569222795337,-41.86125700325988,0.3916666666666697
KOR,2016,2.95,-0.3799999999999999,1.4943174020591368,280.48333333339906,0.007038489341200105,-0.09604027193087417,78.24494008406987,0.10000000000000009
KOR,2017,-3.62,2.95,-0.5976402371069298,231.4166666666024,0.009669952341994303,0.08252751696639327,29.2801133226601,0.08333333333332993
KOR,2018,-0.21999999999999975,-3.62,-1.8296475319138628,315.72499999999854,0.019256716626453674,0.0792770420963993,-29.954414957019935,0.008333333333330195
KOR,2019,,-0.21999999999999975,-0.15623453999744719,97.23333333339906,0.014650548198366309,-0.0778314054690803,-30.449062911730152,0.1499999999999999
KOR,2020,,,-0.8367482458447157,300.6333333333023,0.0038226872481565977,-0.3167689947780671,65.10791039275,-0.04999999999999982
KOR,2021,-0.6300000000000008,,0.8473172035163157,-218.36666666670135,0.005358497806821738,,14.833971626200082,0.15833333333333988
KOR,2022,0.8100000000000005,-0.6300000000000008,0.13080574203230544,368.45833333340124,0.024676352295570858,,-35.67162761152008,-0.26666666666667016
LUX,1995,,,,,,,,
LUX,1996,,,,,,,,
LUX,1997,,,-0.28500175826475527,3.741990333333007,0.011769082259504238,,0.03664465372166692,0.05833333333333002
LUX,1998,,,-1.3028810346460489,5.958851874766992,0.013582453398221617,1.3549443531333314,0.11856561369760499,-0.22499999999999964
LUX,1999,,,-1.7463767846927283,8.097246791900005,0.00954001163884488,0.20820435907988588,,-0.008333333333330195
LUX,2000,,,-0.5340487433954557,5.5,0.010199747347392929,0.20297044383121765,,-0.2833333333333399
LUX,2001,,,3.977278855062133,4.800000000000011,0.031021496489923805,-0.16417987507761844,0.14653317201884097,-0.17500000000000027
LUX,2002,,,-3.1158851914587746,4.400000000000006,0.02628960343648945,-0.8139452718363489,0.031535018206160004,-0.33333333333332993
LUX,2003,,,-1.6242067739216104,,0.02052872374607073,0.047933047160191755,-0.05556595551550991,0.6583333333333301
LUX,2004,,,-0.000985683113558622,,0.020291139614731613,-0.20813927754538653,-0.175901916093541,1.25
LUX,2005,,,0.3729065296302201,,0.02201274023865807,0.4794738594756487,-0.08030112249246601,1.1416666666666702
LUX,2006,,,0.18560732089163867,,0.02457253427764705,-0.5330919978401691,-0.00024267915778097837,-0.2999999999999998
LUX,2007,,,-1.761770719815381,,0.02631388245862265,0.88525375848721,-0.007922194316820064,-0.07500000000000018
LUX,2008,,,-0.053911039919643855,,0.022861264675117177,0.29715808768492735,-0.06621179361352492,-0.40833333333333055
LUX,2009,,,0.42707189358103115,,0.033452954163333715,,-0.046503087324034076,0.75
LUX,2010,,,-1.6762968766915884,,0.0036736638052419224,,0.035818083666871,0.20000000000000018
LUX,2011,,,0.6963296308457521,3.6000000000000227,0.022482162722855747,,0.03524309476755105,-0.5333333333333394
LUX,2012,,,-1.461679794780431,3.9749999999999943,0.03353809193546464,-1.2811972569926593,-0.03588476378693706,0.25
LUX,2013,,,-0.0628387988172463,11.299999999999983,0.02628005101696651,0.45726996654194496,0.05884745592571605,0.2333333333333396
LUX,2014,,,-1.3366223346139923,2.625,0.01719176740881867,0.6536625086890294,-0.024708552089215075,0.80833333333333
LUX,2015,,,4.284971576149012,,0.006265768861522858,-0.1899099353626038,0.0003974823389170101,0.17499999999999982
LUX,2016,,,-2.435755192152543,,0.004736198100441236,-0.14529734943409112,0.14775650326243805,0.40833333333333055
LUX,2017,,,2.7854197648177283,3.025000000000034,0.0029041123140478575,0.7860092302038932,0.0028298830070899728,-0.125
LUX,2018,,,1.3839622302294234,11.349999999999966,0.01715991872169642,-1.3296221010712386,-0.017174353025598,-0.7166666666666606
LUX,2019,,,-2.5712064166469757,8.074999999999989,0.01516635956450152,0.20159648086572873,-0.039782688743019934,-0.1166666666666698
LUX,2020,,,-0.1254172073946096,9.200000000000045,0.017282992509596085,0.5343148293047015,0.04602388604209795,0.09166666666667034
LUX,2021,,,-2.426814400830908,,0.008166139160316277,,-0.015806800748164984,1.0999999999999996
LUX,2022,,,3.8648093618285944,,0.024955213138674992,,-0.03198817770876505,-1.2666666666666702
MEX,1995,,,,,,,,
MEX,1996,6.77,,,,,,,
MEX,1997,-0.9399999999999995,6.77,,1320.9470000000001,0.29548939787215067,,1.1793813293376099,-0.7416666666666698
MEX,1998,-0.02999999999999936,-0.9399999999999995,,1929.3539999999994,0.18752157661931124,0.14642882641207566,0.3228548794380499,-1.7900000000000005
MEX,1999,-6.460000000000001,-0.02999999999999936,,931.7839999999997,0.1478025072882092,-0.15178515370131573,1.229770007230151,-0.5749999999999997
MEX,2000,8.56,-6.460000000000001,,417.9670000000042,0.1534557458935608,-0.8087112956911173,0.39963186427035957,-0.6550000000000002
MEX,2001,0.08999999999999986,8.56,,819.3580000000002,0.09067728200824243,0.6018491552396192,-0.09989821427333112,0.0008333333333299109
MEX,2002,-10.21,0.08999999999999986,,90.17199999999866,0.06173211828872205,,-0.10881141667712946,0.2508333333333401
MEX,2003,10.41,-10.21,,875.3499999999985,0.04908281214775201,,0.3162319372101905,0.22166666666666002
MEX,2004,-12.44,10.41,,317.7870000000039,0.044465568881065565,,1.1342272182679505,0.4275000000000002
MEX,2005,0.0,-12.44,,,0.04581820126575842,1.101085271118553,0.4887694772256985,
MEX,2006,-0.6099999999999999,0.0,,,0.03910590594372465,-0.5230620651718327,-0.39381061947109863,
MEX,2007,0.020000000000000018,-0.6099999999999999,,1299.3247499999998,0.03565149747599872,0.8214341709381832,0.013454370255299608,0.0009580991666702232
MEX,2008,-0.54,0.020000000000000018,-0.5248971526209483,852.787249999994,0.038901908774382044,-0.8383194469023995,0.025512471767399347,0.12486043999999996
MEX,2009,-0.26,-0.54,-0.5165642451484078,712.278750000005,0.049979758151708964,-0.7896775451188107,0.2245933880733002,0.2530508283333299
MEX,2010,3.76,-0.26,0.5683650265617637,491.82474999999977,0.05161813432354734,,2.3510007081686,1.5044129141666702
MEX,2011,0.0,3.76,0.4225054182383104,686.2694999999949,0.040726577205057346,,-0.8723565335026997,-0.0981919458333298
MEX,2012,-0.20000000000000018,0.0,-0.5545373102365656,1017.2660000000033,0.033506143140252576,-0.36704166236584657,-0.19814330180689943,-0.14730294333334015
MEX,2013,-0.2999999999999998,-0.20000000000000018,-0.5906597400566468,1567.846749999997,0.0402923363136205,0.031204964640086708,0.7164694640504994,-0.2808037775000001
MEX,2014,-3.85,-0.2999999999999998,-1.0431833219265518,520.5785000000033,0.03735734184162709,-1.4279011922181333,-0.38033835352750067,-0.023302844166660286
MEX,2015,3.43,-3.85,0.676620971432117,188.09900000000198,0.03939970868945064,1.0778445595789679,0.5356033262359006,-0.10050839999999983
MEX,2016,-0.10000000000000053,3.43,-0.7923430090524477,1195.9202499999956,0.02684289675504381,0.07631692941326751,2.5687313009755997,-0.4760148400000004
MEX,2017,-3.1099999999999994,-0.10000000000000053,0.25406819981641515,983.4164999999994,0.027826309640581748,-0.4217247662103196,2.753192830165,-0.47158693833333976
MEX,2018,-0.030000000000000027,-3.1099999999999994,0.6141312128574818,85.53100000000268,0.05865992433731382,0.05447518853785571,0.2440974816880015,-0.4623101091666597
MEX,2019,,-0.030000000000000027,-0.3351184471787674,1481.5117499999978,0.04783114221458806,0.05222753190020213,0.306670256022997,-0.09885036666667002
MEX,2020,,,1.7135215286477032,1452.7577500000043,0.03571419956250743,,0.03858213506959984,0.1702663649999998
MEX,2021,,,2.895259473476622,,0.03340415816780329,,2.184118771456802,
MEX,2022,,,,,0.05533260590338607,,-1.1775219175214993,
NLD,1995,,,,,,,,
NLD,1996,,,,,,,,
NLD,1997,,,,150.19999999999982,0.01930611087958045,0.09164482017821762,0.03666544146008299,-0.6833333333333398
NLD,1998,,,,254.19999999999982,0.02087308970949131,0.21740565794737932,0.12014587521346609,-1.1749999999999998
NLD,1999,,,,216.0,0.019401922737992017,0.09180931514129465,,-1.3666666666666698
NLD,2000,,,,,0.021342413574934938,0.07942629261544032,,-0.9000000000000004
NLD,2001,0.96,,,,0.023330928241039217,-0.17540210033354287,0.14653317201884097,-0.5666666666666598
NLD,2002,-0.9199999999999999,0.96,,198.09999999999945,0.04071806533058275,-0.5967197125903368,0.031535018206160004,-0.5916666666666699
NLD,2003,0.06999999999999984,-0.9199999999999999,,99.52500000000055,0.03234647662856638,-2.246545425348298,-0.05556595551550991,
NLD,2004,-0.2799999999999998,0.06999999999999984,,-46.30000000000018,0.020704165787972073,-0.9194658373608251,-0.175901916093541,
NLD,2005,0.21999999999999975,-0.2799999999999998,,,0.012557299970457514,3.020862048749582,-0.08030112249246601,0.8666666666666707
NLD,2006,-0.16000000000000014,0.21999999999999975,0.04039877533541869,,0.016740396181021744,0.007644633063490058,-0.00024267915778097837,0.18333333333333002
NLD,2007,-0.05999999999999961,-0.16000000000000014,1.7408869263864553,125.05000000000018,0.010954787259242593,0.5563849702668179,-0.007922194316820064,-0.875
NLD,2008,-0.5200000000000002,-0.05999999999999961,-2.3886292872038375,230.10000000000036,0.016009743378003982,0.09253666592535126,-0.06621179361352492,-0.7750000000000004
NLD,2009,0.13000000000000012,-0.5200000000000002,-2.488697660607869,191.32499999999982,0.024560915946988615,-0.6018149273186466,-0.046503087324034076,-0.5499999999999998
NLD,2010,0.2799999999999998,0.13000000000000012,-1.3793699014005902,5.524999999999636,0.011827546693487179,,0.035818083666871,0.6666666666666696
NLD,2011,-0.5399999999999998,0.2799999999999998,3.3404491252314266,-93.72500000000036,0.01267242156628079,,0.03524309476755105,0.6416666666666702
NLD,2012,-0.13000000000000012,-0.5399999999999998,1.1203743157775605,1.7000000000007276,0.02314087441365764,0.2996402576411125,-0.03588476378693706,-0.01666666666667016
NLD,2013,0.030000000000000027,-0.13000000000000012,0.041303786398836806,53.67499999999927,0.024258837088414253,,0.05884745592571605,0.7666666666666702
NLD,2014,0.5399999999999998,0.030000000000000027,0.33723366787606146,-59.94999999999891,0.024759913023976843,,-0.024708552089215075,1.375
NLD,2015,-0.009999999999999787,0.5399999999999998,0.41589723515631327,-49.350000000000364,0.009713026260042668,,0.0003974823389170101,0.15833333333332966
NLD,2016,0.06999999999999984,-0.009999999999999787,-3.6483349616578042,82.35000000000036,0.005984538347257207,0.2741526949979732,0.14775650326243805,-0.4583333333333295
NLD,2017,-0.1299999999999999,0.06999999999999984,2.7740313475319542,108.79999999999927,0.003161663337578169,0.13384674352712345,0.0028298830070899728,-0.8916666666666702
NLD,2018,-0.1299999999999999,-0.1299999999999999,1.0926777296546817,177.625,0.01372003553093748,0.13773097318455996,-0.017174353025598,-1.125
NLD,2019,0.010000000000000009,-0.1299999999999999,0.3926573728049494,192.39999999999964,0.01689151123840471,-0.2080298155486182,-0.039782688743019934,-1.0083333333333302
NLD,2020,-0.3600000000000001,0.010000000000000009,-2.127636116499966,185.0,0.025996144111644526,0.01746801829639788,0.04602388604209795,-0.4333333333333398
NLD,2021,-0.09000000000000008,-0.3600000000000001,-1.2403385151230708,,0.012644326290479846,,-0.015806800748164984,0.4166666666666696
NLD,2022,-0.05999999999999983,-0.09000000000000008,5.077614090538352,,0.02640548710535917,,-0.03198817770876505,-0.625
NZL,1995,,,,,,,,
NZL,1996,,,,,,,,
NZL,1997,-0.6799999999999997,,-0.8371580473117524,53.80000000000018,0.02259983149363265,-0.08137527984345105,-0.07031631657269988,-0.15000000000000036
NZL,1998,-0.5800000000000005,-0.6799999999999997,-0.44353012027066363,10.099999999999909,0.011801594803467985,-0.14883680453864634,0.058906088703990056,0.5250000000000004
NZL,1999,-0.5699999999999998,-0.5800000000000005,2.532221627618283,-11.650000000000091,0.012573030885143055,-1.1990464364666027,0.35598075196638,0.8999999999999995
NZL,2000,-0.6299999999999999,-0.5699999999999998,-2.23132634078226,27.200000000000045,-0.0011433162247147521,1.5938357901630513,0.0232061855313499,-0.6999999999999993
NZL,2001,1.2399999999999998,-0.6299999999999999,1.6452455062095765,33.424999999999955,0.02581620352551628,-0.1821457400074562,0.31295682077394016,-0.875
NZL,2002,0.2400000000000002,1.2399999999999998,2.430742834928422,45.575000000000045,0.025919377858418358,-0.49802241597932273,0.17702137926887973,-0.7000000000000002
NZL,2003,0.3599999999999999,0.2400000000000002,-1.3606247879922866,59.875,0.026418836161475667,0.7771314853474633,-0.21838819075576987,-0.15000000000000036
NZL,2004,0.11000000000000032,0.3599999999999999,-0.2710349045692344,48.725000000000136,0.017383786077968644,-0.11401449658997342,-0.43980687824713005,-0.5249999999999995
NZL,2005,-0.1800000000000006,0.11000000000000032,-2.120372919842266,69.52499999999986,0.022644168872092862,0.008585310017434011,-0.2145008448980199,-0.75
NZL,2006,0.3799999999999999,-0.1800000000000006,-2.510695034906769,59.524999999999864,0.029918161549903566,-0.6388670721520046,-0.08819049571805015,-0.20000000000000018
NZL,2007,-1.8999999999999995,0.3799999999999999,-0.06685432394923918,49.100000000000364,0.03310014048978793,0.007021132197016833,0.12081501270469008,0.02499999999999991
NZL,2008,-0.8,-1.8999999999999995,0.3434205168111335,36.32499999999982,0.023483524246127097,0.4530072607081178,-0.18066502446828991,-0.2749999999999999
NZL,2009,-0.14000000000000012,-0.8,-0.872277321511862,6.925000000000182,0.03882586839793056,,0.06450182920355996,0.4500000000000002
NZL,2010,3.8500000000000005,-0.14000000000000012,5.408406312188271,-29.75,0.020935866234538025,,0.17453503267782988,1.8499999999999996
NZL,2011,-3.4200000000000004,3.8500000000000005,0.025769261938631605,8.799999999999727,0.022759288999173677,1.5592237079246813,-0.21244109191464,0.34999999999999964
NZL,2012,0.20999999999999996,-3.4200000000000004,-0.5637949214412452,31.02500000000009,0.039488973056423404,-0.24735078699456486,-0.12112260453918,-0.1999999999999993
NZL,2013,-0.94,0.20999999999999996,-1.1188723527278257,-4.824999999999818,0.010543400633305389,0.5088317946163008,-0.031547849771,0.4499999999999993
NZL,2014,-0.06999999999999984,-0.94,0.8332804159675993,43.649999999999636,0.011280315338640712,-0.2572782224110901,-0.014509929873269822,-0.625
NZL,2015,0.010000000000000009,-0.06999999999999984,-0.025329785271898775,84.80000000000018,0.012200404076804894,0.4414026492329791,-0.014556906942090109,-0.4249999999999998
